"(Intercept)","AI","elev","MAP","MAT","mean_ARVI","mean_EVI","mean_LAI","mean_NDVI","mean_PRI","mean_SAVI","meanheight","Prop_Bare","Prop_Shrubs","df","logLik","AIC","delta","weight"
0.204288863512687,NA,NA,0.004355146759992,-0.13471126159643,NA,9.82839659438452,NA,16.833119313094,NA,-20.0628121133886,0.0322437182545532,-0.261986308217832,NA,9,-304.751333393051,627.502666786101,14.8702402765896,5.26073709161212e-06
4.37586257967431,6.34838022370129,NA,NA,-0.121651847205153,NA,-63.3335259272942,20.4150056916343,15.5428809020615,16.1278130860151,NA,0.0316245053631675,NA,NA,9,-304.758472502434,627.516945004869,14.884518495357,5.223313857303e-06
2.919444499212,NA,NA,NA,-0.0983766428574746,16.9748590931784,NA,NA,-3.59520250070601,-13.9311645431698,-4.45046274634143,0.0287655932533119,-1.40109732106415,1.95962545640982,10,-303.761394033496,627.522788066992,14.8903615574806,5.20807605332072e-06
2.76265205399991,NA,0.00206043996461849,0.00183931580229844,NA,6.35989626639963,-68.9737585811685,23.5669437186208,5.64885950105394,15.6412800361348,NA,0.0308820742237879,-0.810310769468203,NA,11,-302.766923516812,627.533847033623,14.9014205241112,5.17935755607727e-06
2.55337388457632,NA,NA,NA,-0.110934791106298,7.42072733346085,-10.5040733951023,NA,NA,NA,15.0634187408339,0.0314468491491986,-1.36040151529482,2.19321621322491,9,-304.767665766267,627.535331532534,14.9029050230221,5.17551460714169e-06
5.64285490727287,-57.8220638354104,NA,0.0423206768775029,-0.666504262563088,NA,7.5960648199727,NA,NA,NA,4.81382118919563,0.0389324823448144,NA,NA,8,-305.76907999004,627.538159980079,14.9057334705676,5.16820044449834e-06
-1.8868998101635,NA,0.0016985119778671,NA,NA,NA,NA,NA,NA,6.52709298388712,16.1293966458362,0.037507818748051,-1.42548311372677,NA,7,-306.773307583115,627.54661516623,14.9141886567184,5.14639751551566e-06
-3.68381717923562,NA,0.00187940525971318,0.00414577864494981,NA,NA,14.3331408009406,NA,NA,3.93891859186218,NA,0.0360081721324889,-0.814145003117942,NA,8,-305.779195519345,627.558391038691,14.9259645291787,5.11618488742662e-06
5.07607985501519,4.84283398394155,NA,NA,-0.0829228315314686,7.2589452707229,NA,18.6292192917459,NA,NA,-51.4814585408709,0.0335951240086196,-1.03428507196954,NA,9,-304.784227800736,627.568455601471,14.9360290919595,5.09050347766393e-06
-1.60007066015739,NA,0.00162247321173911,0.0028728924567282,NA,13.6047378392611,-3.17433043243459,NA,-1.22484169695174,-6.23692084696163,NA,0.0313479481670543,-0.477852907578837,NA,10,-303.785211649148,627.570423298296,14.9379967887845,5.08549765678691e-06
3.33615700991566,NA,NA,NA,-0.0999098264079293,19.2913271859387,NA,0.975207581754386,-10.5793143955287,-14.9384404662167,NA,0.0294322698822839,-1.50335985792549,2.11008949465604,10,-303.787779534965,627.575559069929,14.9431325604174,5.07245543212301e-06
0.0795461887085942,13.6311959888542,NA,-0.00509181922314869,NA,11.103999860826,NA,NA,NA,-6.78203357749921,NA,0.0321044732259079,-0.625504901420196,NA,8,-305.789801313042,627.579602626084,14.9471761165721,5.0622104129994e-06
0.705474118740435,NA,0.00187262278892559,0.0019454919625903,NA,NA,NA,20.9867697857488,NA,NA,-45.1629517427141,0.0344762712262866,-2.27854110588657,NA,8,-305.7946783191,627.589356638201,14.956930128689,5.03758208720885e-06
0.984962003782818,12.4990120418222,NA,-0.0038179142338855,NA,22.6634788591327,NA,NA,-12.0731529052017,-14.8533116007953,NA,0.0314917993893779,NA,NA,8,-305.804824733425,627.60964946685,14.9772229573379,4.98672712620241e-06
-1.90213805174021,11.5085658591959,NA,NA,NA,NA,NA,NA,18.8482180773724,2.03873476371914,-14.8777115173791,0.0298890322344753,NA,NA,7,-306.805890020274,627.611780040549,14.9793535310368,4.98141765992726e-06
-0.546903741242897,NA,0.00183136462193036,0.00310244534118472,NA,NA,23.6836623115747,15.4752362697021,NA,NA,-54.7005326947127,0.0351575527200721,-1.50288567846688,NA,9,-304.809553019152,627.619106038304,14.9866795287919,4.9632041111e-06
-0.33391527209222,13.5788649112178,NA,-0.00436062055647448,NA,14.022413744018,NA,-1.56924242777765,NA,-8.84044510631484,NA,0.031330773991102,NA,NA,8,-305.813587034259,627.627174068519,14.9947475590069,4.94322280028588e-06
1.53555555871994,NA,NA,0.00508918285981881,-0.138498417268678,9.61761360941659,-13.2510321281486,NA,NA,NA,13.4168189563805,0.0335619222615356,NA,NA,8,-305.816070109792,627.632140219583,14.9997137100713,4.93096363122042e-06
5.18799266921731,NA,NA,NA,NA,48.7395399946925,NA,NA,-40.1642895002812,-33.9664006399588,NA,0.0283846953999273,NA,1.58817708950958,7,-306.816700660689,627.633401321379,15.0009748118667,4.92785538773202e-06
3.77722654211803,5.17474082832245,NA,NA,-0.0713257559659563,17.9582112426785,13.3363765531415,14.7337216571988,NA,-16.5004534701982,-67.4234387489655,0.0297097727475958,NA,NA,10,-303.818051877882,627.636103755764,15.0036772462519,4.92120128139351e-06
