"(Intercept)","logAI_snv","logARVI_snv","logEVI_snv","logHeight_snv","logLAI_snv","logNDVI_snv","logPRI_snv","logPropBare_snv","logPropShrub_snv","logSAVI_snv","df","logLik","AIC","delta","weight"
-2.36760795654935e-17,0.330629610619146,-0.00665852804700155,NA,0.498954228864899,0.920886121604601,0.16751796606088,-0.124842098746546,-0.0530606373230526,NA,-1.07033878881973,10,-152.00220458808,324.004409176161,7.89540603938252,0.000863154741555471
-1.7640503117479e-16,0.358108997722402,NA,0.072660327026821,0.49717342223896,NA,NA,NA,-0.0746369949936061,NA,NA,6,-156.002792875342,324.005585750683,7.8965826139048,0.000862647107948456
-1.74357750720125e-16,0.37275078600656,-0.0377141304417411,0.0963933074165798,0.513702993463712,NA,NA,NA,NA,NA,NA,6,-156.040187126151,324.080374252302,7.97137111552394,0.000830984750157311
-2.68599631023949e-16,0.40029791187356,-0.0509156502879699,NA,0.3780571366844,NA,NA,NA,-0.189463744608028,0.165231331533824,0.0771191629220647,8,-154.044834944327,324.089669888653,7.98066675187494,0.000827131445797642
-2.4448194188357e-16,0.372235139745588,-0.0448488859168484,-0.358620003474836,0.40344179435839,0.302361840177094,0.0519588367777838,-0.193804147330685,-0.133157901723923,0.128103175854299,NA,11,-151.052152416871,324.104304833741,7.99530169696283,0.000821101024781312
-9.6614557974685e-17,0.369359162199446,-0.0276979662506077,0.271604501908971,0.389793963330843,NA,0.15560674461872,-0.0602426965262925,-0.142973478053499,0.131929087706903,-0.36286085983926,11,-151.090790479025,324.18158095805,8.07257782127158,0.00078998036491852
1.4757850058518e-16,0.329897709122872,0.0148487542944821,0.733389768878068,0.511735849001738,0.990787621822783,NA,NA,-0.0720685801886934,NA,-1.66599795989001,9,-153.091537794109,324.183075588217,8.07407245143924,0.000789390221215
-7.11739802928195e-18,0.340323860238644,-0.00294428997759296,0.081263314521711,0.505093209191253,0.927399922087723,0.181263014824891,-0.110566921609062,NA,NA,-1.15888464535538,10,-152.120356378226,324.240712756452,8.13170961967415,0.000766965784931618
-2.55634379640591e-16,0.409091072700471,-0.0525212834701982,-0.0605146401861523,0.421385630688776,NA,0.190064593887265,NA,NA,0.108735270868307,NA,8,-154.121470253651,324.242940507302,8.13393737052365,0.000766111956209854
1.22983272427172e-16,0.326599460861893,0.0108636123635965,0.544769591128202,0.491345016073799,0.953728885204502,0.255746580477601,NA,-0.0605022596082233,NA,-1.67241068754048,10,-152.128796647769,324.257593295538,8.1485901587601,0.000760519628891446
-2.55012787253294e-16,0.39295957451675,-0.0588737980165043,-0.0367554886791194,0.369241742228501,NA,0.152342919206209,NA,-0.167643536984481,0.155071670145786,NA,9,-153.133544846786,324.267089693572,8.15808655679342,0.000756917089891846
-1.50643613325353e-16,0.349130202748027,-0.0308789465893287,NA,0.477702369595091,-0.243650749828822,0.344595584155771,NA,-0.0642398975644199,NA,NA,8,-154.180445828943,324.360891657887,8.25188852110864,0.000722236567252694
-3.08489445663327e-17,0.376376999190002,-0.00899752566646107,0.191688001265637,0.440016611438795,1.01837178531296,0.163001680927477,-0.0859306372125371,NA,0.0961355008160965,-1.31795419054862,11,-151.192284966767,324.384569933534,8.27556679675553,0.000713736326041731
-1.92746329591549e-16,0.383284637923757,-0.000542776160554001,NA,0.535998239365461,NA,NA,NA,NA,NA,NA,5,-157.220267641597,324.440535283193,8.33153214641504,0.000694040924679454
-2.62689699365238e-16,0.420083241871344,-0.0434496359481518,NA,0.43834624745254,0.0915583111736295,NA,NA,NA,0.116168962200798,NA,7,-155.225020745609,324.450041491217,8.34103835443898,0.000690749903454877
-1.32882364517666e-16,0.37163306249961,NA,NA,0.523692706454258,0.935255760042694,NA,NA,NA,NA,-0.879517606959913,6,-156.231410101351,324.462820202701,8.35381706592318,0.000686350526152817
-2.44735368967574e-16,0.420620126314608,-0.00433176750426465,NA,0.470540263971571,NA,NA,NA,NA,0.0981620502355427,NA,6,-156.250085560486,324.500171120972,8.39116798419366,0.000673651563513671
-1.80176835487241e-16,0.355694724126841,-0.0467514735647847,NA,0.491705221799342,NA,0.113203303589057,NA,-0.0678406300161846,NA,NA,7,-155.286953527321,324.573907054642,8.46490391786335,0.000649267654503144
-2.06308049902208e-16,0.368750445920419,-0.0433194015213996,-0.110373655849259,0.494207349139991,NA,0.228073550566119,NA,NA,NA,NA,7,-155.291143646218,324.582287292436,8.47328415565789,0.000646552837509642
-8.24578187939952e-17,0.33357891016021,-0.0131296443119093,-0.181144590959125,0.512551636314476,0.924178048470001,NA,-0.191905605815496,-0.054054156292515,NA,-0.77025274484744,10,-152.299440725861,324.598881451723,8.48987831494446,0.000641210530544099
-2.68507031368145e-16,0.420557333028377,-0.0428879752757449,NA,0.439544837348299,NA,NA,NA,NA,0.114926150958415,0.0879517389876898,7,-155.320134223015,324.64026844603,8.53126530925141,0.000628077989983133
-2.08106685005502e-16,0.356395954796779,NA,-0.118220322126779,0.479776885826921,NA,0.209341172691357,NA,-0.0651224942249991,NA,NA,7,-155.372060141508,324.744120283017,8.63511714623871,0.000596296739444118
-1.92353804873892e-16,0.360368837001705,NA,NA,0.503364755737802,0.0504955300233832,NA,NA,-0.083491497367812,NA,NA,6,-156.394046589415,324.78809317883,8.67909004205211,0.000583329367834535
-1.92612745477088e-16,0.33916590937447,-0.0307478827083918,-0.439040306332863,0.50114765919491,0.320498518712687,0.0956489382819099,-0.216027623522667,-0.0480980784455467,NA,NA,10,-152.396497525461,324.792995050922,8.6839919141442,0.000581901415484955
5.40464178728084e-18,0.36301188719464,-0.0107380963216449,0.353222827888535,0.390362523933692,1.06568144685365,0.156253490839122,-0.0462869590992189,-0.148710697347551,0.13951914922526,-1.51083154256766,12,-150.413971394556,324.827942789113,8.71893965233437,0.000571821668885395
-1.90875519674677e-16,0.394612374201514,-0.0370025513001815,NA,0.379765383807141,1.02568716270621,NA,NA,-0.193276265811294,0.171310914366944,-0.954842188822181,9,-153.436548320326,324.873096640653,8.76409350387434,0.000559056336713317
-5.66756315913605e-17,0.34024497987736,-0.0122947498749535,NA,0.483032184150464,0.866019360419248,0.376871842449481,NA,-0.0638046555394992,NA,-1.15148198631238,9,-153.442765943403,324.885531886805,8.77652875002713,0.000555591119005389
-1.95300284637899e-16,0.360769134941369,NA,NA,0.503980894441018,NA,NA,NA,-0.0847786821726126,NA,0.0469558182668716,6,-156.446477051047,324.892954102094,8.78395096531608,0.000553533081717396
-3.42551446544801e-17,0.345944958514106,-0.0169815901825433,0.55065737419827,0.501941731057059,-0.476793943748823,NA,NA,-0.0736690028938887,NA,NA,8,-154.475230572568,324.950461145136,8.84145800835756,0.000537843699768313
-7.97688817209376e-17,0.336652431525875,-0.0178702957996952,0.0615029755308665,0.492038060853746,NA,0.180020027899934,-0.109809814763503,-0.053912334120938,NA,-0.209441673435634,10,-152.50139038275,325.002780765499,8.89377762872084,0.000523956249174816
-5.94076936919071e-17,0.342726723187009,-0.0210660978077871,0.362401050947802,0.481628355265747,-0.519260922228408,0.254304926578437,NA,-0.062174007724681,NA,NA,9,-153.540088828262,325.080177656525,8.97117451974663,0.000504067275037739
-1.99466861458635e-16,0.377387818540581,-0.0312198181775132,NA,0.519881307342811,0.0731007938871559,NA,NA,NA,NA,NA,6,-156.555568794636,325.111137589271,9.00213445249318,0.00049632441479581
-2.0458882295994e-16,0.378164566202763,-0.0306870790629195,NA,0.520240680108946,NA,NA,NA,NA,NA,0.0699368266689726,6,-156.622859773086,325.245719546171,9.13671640939299,0.000464025170052573
-1.79231652222654e-16,0.361311055081497,-0.0064236066970433,NA,0.519384775591595,NA,NA,NA,-0.103598665442019,NA,NA,6,-156.763569710586,325.527139421171,9.41813628439303,0.000403117812953193
-1.9416364915738e-16,0.415509159288373,-0.0294258584594038,NA,0.442362194189801,0.981049810648259,NA,NA,NA,0.119772931502936,-0.898890717147854,8,-154.772348271722,325.544696543444,9.43569340666528,0.000399594505996278
-1.65813130709383e-16,0.357291259605774,-0.0390721141809028,0.0885939998254102,0.503174118852565,NA,NA,NA,-0.0769052661302148,NA,NA,7,-155.792840762984,325.585681525969,9.47667838919062,0.000391489152166166
-1.20124018171726e-16,0.354112022789249,NA,NA,0.511760561625834,0.939162927763484,NA,NA,-0.085385007361613,NA,-0.892415600038663,7,-155.926151828908,325.852303657815,9.74330052103716,0.000342628490034718
1.00771949211048e-17,0.329473582932804,-0.00258141489420601,0.122161079066941,0.49766568178634,0.929690519704352,0.181809541813369,-0.100122725346353,-0.0544474667636861,NA,-1.20322046925796,11,-151.992467276159,325.984934552318,9.87593141554004,0.000320643942302012
-1.97628539812708e-16,0.355386271757194,-0.0442944671015674,-0.109366094747624,0.485740327234021,NA,0.219440939190559,NA,-0.0672349092721145,NA,NA,8,-155.101427880856,326.202855761712,10.093852624934,0.000287542503849702
-1.3566307536135e-16,0.372048486695065,-0.0181823471934747,NA,0.525806114794503,0.877731894426277,NA,NA,NA,NA,-0.813657400336742,7,-156.190064677089,326.380129354179,10.2711262174003,0.000263152547502882
-1.87598011271615e-16,0.360004063113359,-0.0325619830977057,NA,0.508064327558389,0.0647848608649762,NA,NA,-0.0851217594720308,NA,NA,7,-156.253588097304,326.507176194608,10.3981730578298,0.000246956071427545
-1.91902296515499e-16,0.36050545013969,-0.0319095899398675,NA,0.508336573709742,NA,NA,NA,-0.086196608366666,NA,0.0614210569863747,7,-156.313496121291,326.626992242581,10.5179891058031,0.000232595861680037
-1.22968625730164e-16,0.354386554561362,-0.0194038710152243,NA,0.513900995860133,0.877812144597403,NA,NA,-0.086207624529521,NA,-0.822255044516528,8,-155.878907630478,327.757815260956,11.6488121241782,0.000132143828490019
-4.5021512116494e-16,0.471378962639981,NA,NA,NA,NA,0.149721290585902,NA,-0.3843868966292,0.379029054984572,NA,6,-162.430119624828,336.860239249656,20.7512361128776,1.3946994510924e-06
-3.95500655145869e-16,0.465649473224618,NA,NA,NA,NA,NA,-0.139545468252715,-0.420016407041033,0.392161496354073,NA,6,-162.562618224736,337.125236449473,21.0162333126945,1.22162305179107e-06
-2.53102640819571e-16,0.461324130442268,NA,0.631387527227403,NA,NA,NA,NA,-0.403393426973064,0.3935609456558,-0.501514635394714,7,-161.565169939407,337.130339878815,21.0213367420365,1.21850979209191e-06
-4.11529659983344e-16,0.461854167547624,NA,NA,NA,NA,0.100216285069252,-0.0886405608589097,-0.378136304169081,0.376671099097295,NA,7,-161.610101180333,337.220202360667,21.1111992238887,1.16497239249784e-06
-4.35097148688268e-16,0.476399252641058,NA,0.134382649154886,NA,NA,NA,NA,-0.402089654017899,0.393099305084556,NA,6,-162.831446298697,337.662892597393,21.5538894606152,9.33655521868821e-07
-4.04424402532401e-16,0.461591727546804,NA,NA,NA,NA,0.336584221861936,NA,-0.374594066353268,0.364867452959834,-0.189999540256006,7,-161.838177156389,337.676354312779,21.5673511760004,9.27392321418572e-07
-3.99125191389171e-16,0.464572108226819,NA,0.0829478437893419,NA,NA,NA,-0.096369583869212,-0.390725142442543,0.385967901809351,NA,7,-161.858279886165,337.71655977233,21.6075566355522,9.08935343568871e-07
-4.15197293889441e-16,0.464678777264969,NA,NA,NA,0.0750845414098041,NA,-0.111446076405337,-0.389560447284875,0.385567028645565,NA,7,-161.86175497784,337.72350995568,21.614506818902,9.05782191842247e-07
-2.59121502941515e-16,0.452705861867888,NA,0.471590092956405,NA,NA,0.227378747326363,NA,-0.37927065943939,0.372957336412731,-0.550833790113241,8,-160.907199851914,337.814399703829,21.7053965670504,8.65540352363986e-07
-4.19376885914799e-16,0.465062891880672,NA,NA,NA,NA,NA,-0.113086414128234,-0.390809989955633,0.385277413448707,0.0707590211301226,7,-161.942490229169,337.884980458338,21.7759773215601,8.35527798734774e-07
-1.73644503027111e-16,0.456346766157851,NA,0.630200480349277,NA,1.06242981021408,NA,NA,-0.410627031354564,0.403504473576433,-1.56238243398048,8,-160.946980750288,337.893961500576,21.7849583637982,8.31784255030662e-07
-4.42608334426755e-16,0.472131620793202,-0.0568507522386517,NA,NA,NA,0.173884006676848,NA,-0.392596322048612,0.387371844708467,NA,7,-162.025046972393,338.050093944786,21.9410908080077,7.69319898792544e-07
-4.24910122169574e-16,0.464224329372972,NA,NA,NA,-0.152632968785116,0.299900494094593,NA,-0.375408646013223,0.366200225613911,NA,7,-162.041190226781,338.082380453562,21.9733773167841,7.57000278884231e-07
-3.3445066005779e-16,0.467533892297323,NA,0.481109547451745,NA,-0.349993028072921,NA,NA,-0.400615238626498,0.390145331236566,NA,7,-162.152803039702,338.305606079404,22.1966029426258,6.77053848021146e-07
-3.30566262745784e-16,0.457288249967145,NA,NA,NA,1.00382436697385,0.329441423510037,NA,-0.382254650142529,0.374927540398022,-1.18700241073172,8,-161.289231834669,338.578463669337,22.4694605325591,5.90708116063387e-07
-1.82558537897462e-16,0.448240570895606,NA,0.476324621616532,NA,1.02075983547099,0.219019074852799,NA,-0.387107435193402,0.383268365444552,-1.56827963936643,9,-160.332805704083,338.665611408165,22.5566082713872,5.65521404007111e-07
-3.40323154705488e-16,0.460162993952752,NA,NA,NA,1.05533235376901,NA,-0.112536432725163,-0.398089568007407,0.395203450632406,-0.983962825922756,8,-161.335532242018,338.671064484035,22.562061347257,5.6398158858257e-07
-4.08827595538209e-16,0.463286091210399,-0.0454107639937869,NA,NA,NA,0.123834441492439,-0.0809096186271047,-0.38523891611146,0.38354073551611,NA,8,-161.355466799785,338.71093359957,22.6019304627912,5.5285018346472e-07
-4.7259375965996e-16,0.481330535616375,NA,NA,NA,0.116984756359263,NA,NA,-0.413194899082894,0.396984513110554,NA,6,-163.404634898293,338.809269796587,22.7002666598087,5.26325030356132e-07
-4.540736792825e-16,0.47073732404476,NA,-0.0311904243129916,NA,NA,0.180415197109135,NA,-0.382847549877834,0.376715211400499,NA,7,-162.416796606487,338.833593212974,22.7245900761955,5.19962785224702e-07
-3.92887558335928e-16,0.458151389579515,NA,NA,NA,NA,0.222802030848396,-0.0687596475100415,-0.373695827477061,0.368751145966593,-0.113353724271856,8,-161.439279627777,338.878559255553,22.7695561187751,5.08402888499952e-07
-4.25287050393388e-16,0.477666794464453,-0.0533158971389688,0.156582971414065,NA,NA,NA,NA,-0.411399511527684,0.40276114272627,NA,7,-162.479087275058,338.958174550116,22.8491714133381,4.88562093314385e-07
-2.62299902591842e-16,0.463030075723081,-0.0241984029469606,0.604187729068109,NA,NA,NA,NA,-0.407521093284828,0.397911525344842,-0.463900575697935,8,-161.498722771265,338.997445542531,22.8884424057524,4.79062503973467e-07
-4.80832038649167e-16,0.482152312187049,NA,NA,NA,NA,NA,NA,-0.414441662401324,0.396448286873693,0.11336820781636,6,-163.528698635792,339.057397271583,22.948394134805,4.64915288086923e-07
-8.5932186332322e-17,0.448405681655551,NA,1.11982110215999,NA,NA,0.339008765202173,0.158171935200246,-0.387765211047213,0.375143511549633,-1.22313670798691,9,-160.545259866017,339.090519732034,22.9815165952558,4.57279125620757e-07
-4.05369229044913e-16,0.459919647534849,NA,NA,NA,-0.0689881168974104,0.174848329937995,-0.0765490658504266,-0.374930897516149,0.371194284783763,NA,8,-161.545322136593,339.090644273186,22.9816411364073,4.57250651472878e-07
-3.43900010698831e-16,0.459530604869403,NA,0.327833109691898,NA,-0.396640498552859,0.217370937109568,NA,-0.377235124391756,0.370011457016034,NA,8,-161.557111599163,339.114223198325,23.0052200615469,4.51891564482173e-07
-3.94902678588891e-16,0.465864163065469,-0.00419074707428147,NA,NA,NA,NA,-0.139939149234026,-0.421582726432198,0.393132364437071,NA,7,-162.560031355429,339.120062710858,23.0110595740794,4.50574075564354e-07
-2.40671596222725e-16,0.46131925376553,NA,0.682671759945872,NA,NA,NA,0.0111626836852089,-0.404828704338141,0.394429091751029,-0.547252356796692,8,-161.562599840872,339.125199681743,23.016196544965,4.49418267583757e-07
-4.17184731103255e-16,0.460649628501573,NA,-0.0508889312674656,NA,NA,0.149475633855983,-0.0901078807558709,-0.375521303605997,0.372856900524836,NA,8,-161.574484052861,339.148968105721,23.0399649689429,4.4410889695185e-07
-4.05656966094482e-16,0.463638585088082,-0.0426266133123191,NA,NA,NA,0.326396442385985,NA,-0.38223284493061,0.373267984966294,-0.161219474609599,8,-161.622650974879,339.245301949759,23.1362988129803,4.23224543434901e-07
-4.14472753101527e-16,0.466599567514554,-0.0426514393264529,NA,NA,0.0955223873386654,NA,-0.107804182771288,-0.397211659553379,0.393653064760867,NA,8,-161.643259981076,339.286519962153,23.1775168253745,4.14591570250965e-07
-3.942432430016e-16,0.466380318423596,-0.0405042796141218,0.103489415531389,NA,NA,NA,-0.0894823097641528,-0.398610065791616,0.39381769690874,NA,8,-161.657585771326,339.315171542651,23.206168405873,4.08694558902709e-07
-4.20385660610009e-16,0.467045383158928,-0.0420601075478956,NA,NA,NA,NA,-0.109268897840874,-0.397954912475574,0.393000214257905,0.0915346361600358,8,-161.73324583932,339.466491678639,23.357488541861,3.78913523667921e-07
-4.22991266780521e-16,0.466102826332118,-0.0474059991070755,NA,NA,-0.125947396056323,0.29379243077662,NA,-0.383823931427745,0.375399934822616,NA,8,-161.770310259588,339.540620519175,23.4316173823972,3.65126397821704e-07
-2.68581705665739e-16,0.454433529328789,-0.0248462099516142,0.443218118571148,NA,NA,0.228010551541336,NA,-0.383441797522942,0.377367133892063,-0.512349817836041,9,-160.836560981005,339.67312196201,23.5641188252321,3.41720403003326e-07
-4.04006371384125e-16,0.464601621151795,NA,0.0580222411461637,NA,0.0227592381024522,NA,-0.100826477894664,-0.390295435103349,0.385830179246302,NA,8,-161.857481329976,339.714962659951,23.6059595231731,3.34645753018398e-07
-3.17735052160193e-16,0.45371782433218,NA,NA,NA,1.01831969691946,0.21330894696494,-0.0701176170067573,-0.381449291126192,0.379033203172943,-1.12323970408571,9,-160.87157706163,339.743154123261,23.6341509864826,3.29961765951566e-07
-4.00461706603073e-16,0.477105393405367,NA,NA,NA,1.06886731413425,NA,NA,-0.42169819962578,0.406446603623595,-0.955090651746482,7,-162.918475880179,339.836951760359,23.7279486235803,3.14844217364262e-07
-1.79332417900175e-16,0.457144381168151,-0.00945211213931534,0.619607299946026,NA,1.03441258338295,NA,NA,-0.412048578017234,0.404941629079706,-1.51971401140867,9,-160.937197712693,339.874395425387,23.7653922886086,3.09004591475796e-07
-1.58843726187881e-16,0.456336444017616,NA,0.690960669879491,NA,1.06339979736194,NA,0.0132254854583878,-0.412334144186841,0.404542126570345,-1.61754079260386,9,-160.943344975142,339.886689950284,23.7776868135053,3.07110885670934e-07
-1.26538954420826e-17,0.444045836038808,NA,1.11488698559541,NA,1.01125037841354,0.32906955759417,0.155823494917923,-0.395402857035915,0.385326023451656,-2.22112203038646,10,-159.979022446866,339.958044893732,23.849041756954,2.96347099792552e-07
-3.39661743929521e-16,0.469512067519715,-0.03799649182979,0.454893685733654,NA,-0.307559737719954,NA,NA,-0.407428827526094,0.3973891470765,NA,8,-161.982526724326,339.965053448652,23.8560503118741,2.95310434772171e-07
-4.44633983635398e-16,0.471799032990236,-0.0563783360709006,-0.0158632555584684,NA,NA,0.189293949982132,NA,-0.391745201513823,0.386125711682454,NA,8,-162.021611171974,340.043222343949,23.9342192071704,2.83991036672667e-07
-4.69411073447998e-16,0.483015576820467,-0.052206588081484,NA,NA,0.140325281581124,NA,NA,-0.421614837658395,0.406425360634396,NA,7,-163.080982406166,340.161964812333,24.0529616755545,2.67620904177783e-07
-3.37987596617196e-16,0.459126000916648,-0.0303308338749268,NA,NA,0.914879059651973,0.322825238730233,NA,-0.38701122214955,0.380013524198725,-1.07818316592566,9,-161.1837502082,340.3675004164,24.2584972796222,2.41484101934201e-07
-4.79501978846463e-16,0.483906419794283,-0.0524887743306899,NA,NA,NA,NA,NA,-0.422362600021246,0.405615329139177,0.137500047032413,7,-163.206323458163,340.412646916325,24.3036437795467,2.36094084912469e-07
-3.4742135439485e-16,0.461919694516105,-0.0288454465665652,NA,NA,0.969810187001593,NA,-0.10996289281314,-0.402399738574761,0.399695474600071,-0.88424190806871,9,-161.24042784501,340.480855690021,24.3718525532423,2.28177994865022e-07
-3.94460501674159e-16,0.460180363219073,-0.0395961578341603,NA,NA,NA,0.217559747756184,-0.0662087268949793,-0.380824865920251,0.376410377133097,-0.089463211271124,9,-161.252947346922,340.505894693843,24.3968915570651,2.25339127703345e-07
-1.89034258227693e-16,0.449125851624466,-0.0107251673493694,0.463929591231743,NA,0.988867535070046,0.219552987778621,NA,-0.38866310768326,0.384849753358151,-1.51987880753683,10,-160.320114445776,340.640228891552,24.5312257547742,2.10700860087447e-07
-4.0460255459067e-16,0.461832751516943,-0.0428901990766916,NA,NA,-0.0489940547497,0.17552576023752,-0.0727515805880265,-0.38256826017706,0.379269900370474,NA,9,-161.323481657609,340.646963315218,24.5379601784396,2.09992578793995e-07
-4.63120007585189e-16,0.49070304712557,NA,NA,NA,NA,NA,NA,-0.479220913361711,0.414160893260824,NA,5,-165.330880280566,340.661760561131,24.5527574243532,2.08444656188686e-07
-4.13034347512716e-16,0.462365731005855,-0.0441214041443216,-0.0371653842843727,NA,NA,0.159139106764651,-0.0822007435747524,-0.383127453308552,0.380560085117013,NA,9,-161.336615555917,340.673231111834,24.5642279750556,2.07252590370395e-07
-3.49379165623774e-16,0.461496367667117,-0.0392724054181348,0.299227023676844,NA,-0.353241824670515,0.21951222333947,NA,-0.384047198308536,0.377300182985954,NA,9,-161.373864939899,340.747729879797,24.638726743019,1.9967457347941e-07
-2.69492977568324e-16,0.463087928289833,-0.0249806545010158,0.574860022179709,NA,NA,NA,-0.00619217280174063,-0.406858348405427,0.397570586002645,-0.437312976557966,9,-161.49800072009,340.99600144018,24.8869983034022,1.76364544511101e-07
-3.73021955992051e-16,0.459387442648273,NA,0.164354553173867,NA,-0.226700589883438,0.186371747124104,-0.0441679582428302,-0.376048669890949,0.370992449782097,NA,9,-161.512264357369,341.024528714738,24.9155255779599,1.73866800424486e-07
-9.45482771847589e-17,0.448974292030197,-0.00590336963265958,1.08924378446085,NA,NA,0.335054108662564,0.152355761603754,-0.388443903422552,0.376110875176339,-1.18927166292505,10,-160.541745969199,341.083491938398,24.9744888016198,1.68815749312975e-07
-4.15054175352486e-16,0.466605638310771,-0.0426971112360496,-0.0030185571073325,NA,0.0982664513670802,NA,-0.108352758431026,-0.397181615497688,0.393648033246928,NA,9,-161.643248633363,341.286497266727,25.1774941299486,1.52521445938084e-07
-4.08317271113895e-16,0.47898489814561,-0.0395946874694789,NA,NA,0.951050487308591,NA,NA,-0.426873467693423,0.412259650494476,-0.819115095158839,8,-162.741222780718,341.482445561435,25.3734424246572,1.38286976796726e-07
-3.24648218658194e-16,0.455440035877929,-0.0268798390396957,NA,NA,0.939114621690468,0.210488598411802,-0.0682803022726952,-0.385685770894778,0.383432929674588,-1.02847253769021,10,-160.78859066056,341.577181321121,25.4681781843425,1.31889333459637e-07
-1.70600271420145e-16,0.457056973964077,-0.00848364680785833,0.654147460735336,NA,1.03781731259206,NA,0.00728200040131368,-0.412842868592272,0.405365713347588,-1.55445621955758,10,-160.936198066657,341.872396133315,25.7633929965363,1.13790129447523e-07
5.25300485110919e-18,0.442878791562083,0.0107183971711471,1.17025201431303,NA,1.04248252223433,0.335942823050048,0.16631104460629,-0.394406481899973,0.383884122459838,-2.31343123558287,11,-159.967896388886,341.935792777773,25.8267896409943,1.10239741209047e-07
-3.84322820212659e-16,0.461429437848668,-0.0413388385883481,0.103181012945514,NA,-0.148728396573034,0.182735604170385,-0.0525602310168897,-0.382993745076792,0.378851090153074,NA,10,-161.310708182496,342.621416364992,26.5124132282134,7.82450576286185e-08
-4.63956861331274e-16,0.490116587024176,0.00861234446896549,NA,NA,NA,NA,NA,-0.475658740489742,0.412038129372318,NA,6,-165.320241540005,342.64048308001,26.5314799432313,7.75026638960608e-08
2.13625728957001e-16,NA,NA,NA,0.54341088152005,NA,NA,-0.195534387467178,-0.267832875512063,NA,NA,5,-167.908606943842,345.817213887684,29.7082107509058,1.58306337016844e-08
-5.18854341454683e-16,0.551072555628554,NA,NA,NA,NA,0.222329903892185,NA,NA,0.346959975460813,NA,5,-168.033840061537,346.067680123074,29.9586769862952,1.39672288199578e-08
-4.74527619282963e-16,0.53902162463259,NA,NA,NA,NA,0.165881661804901,-0.0987182375807444,NA,0.344914709843297,NA,6,-167.084272325623,346.168544651246,30.0595415144674,1.32802971958426e-08
-4.59763267406477e-16,0.536383444074212,NA,NA,NA,NA,0.452299627217854,NA,NA,0.330372758878658,-0.23616780301871,6,-167.175385355124,346.350770710248,30.2417675734694,1.21237761239973e-08
-4.82830511736758e-16,0.539002154430044,NA,NA,NA,-0.204339881835644,0.421114295732615,NA,NA,0.330787970688794,NA,6,-167.378377848534,346.756755697068,30.6477525602899,9.89644894223742e-09
-3.26049396155605e-16,0.529030593640759,NA,0.436050437544722,NA,NA,0.352659792940998,NA,NA,0.33745478550776,-0.570342052133773,7,-166.431953025777,346.863906051555,30.7549029147765,9.38019754328753e-09
3.37011662039964e-16,NA,NA,NA,0.56181544004672,1.50928400920365,NA,-0.205915287740458,-0.268529718933505,NA,-1.5399671834928,7,-166.625880541575,347.251761083149,31.142757946371,7.72663388872967e-09
-4.83804279317036e-16,0.547796460521492,NA,NA,NA,0.126144156798391,NA,-0.138018517448604,NA,0.358357574124373,NA,6,-167.758198704247,347.516397408495,31.4073942717166,6.76901204105868e-09
-4.4770628064253e-16,0.532643584486843,NA,NA,NA,NA,0.334453017524276,-0.0710425666170917,NA,0.334470857129875,-0.1568628533268,7,-166.777520561881,347.555041123762,31.4460379869838,6.63947760697251e-09
2.21306717771386e-16,NA,-0.0281346690051268,NA,0.550550422901212,NA,NA,-0.198469187869784,-0.272515069212725,NA,NA,6,-167.799795862262,347.599591724523,31.4905885877452,6.49321630385783e-09
2.26438226835469e-16,NA,NA,NA,0.550825734633668,NA,NA,-0.20647388386608,-0.274729511719526,NA,-0.0304476481015702,6,-167.807382691742,347.614765383483,31.5057622467048,6.44413978198982e-09
-4.57114211931346e-16,0.548251077969024,NA,0.137322557288815,NA,NA,NA,-0.114078573202885,NA,0.359018024069705,NA,6,-167.813248058502,347.626496117003,31.517492980225,6.40645316965934e-09
2.17432233566592e-16,NA,NA,-0.0308507621615041,0.550155858752222,NA,NA,-0.211151855478342,-0.273823972760515,NA,NA,6,-167.822941776852,347.645883553704,31.5368804169262,6.34465084810912e-09
2.21698755804758e-16,NA,NA,NA,0.54889848027204,-0.0232245354983804,NA,-0.203888598711346,-0.273189640836458,NA,NA,6,-167.849432910034,347.698865820068,31.5898626832901,6.17878060313111e-09
-5.1462673037853e-16,0.552762465103648,-0.0391383996610446,NA,NA,NA,0.240032089894187,NA,NA,0.352231978376881,NA,6,-167.854168213082,347.708336426165,31.5993332893863,6.14959136898496e-09
-4.02295102733211e-16,0.534191471116789,NA,NA,NA,0.793218312282163,0.448525352070348,NA,NA,0.337764775522075,-1.02474186380395,7,-166.85426214752,347.70852429504,31.5995211582621,6.14901373770674e-09
-4.92261140618223e-16,0.548503690618217,NA,NA,NA,NA,NA,-0.139306032165792,NA,0.357449492319387,0.122943231362258,6,-167.857791238446,347.715582476892,31.6065793401137,6.12735155551006e-09
2.17156967090539e-16,NA,NA,NA,0.553907531415487,NA,NA,-0.196340679189381,-0.256228884843576,-0.0140251354135189,NA,6,-167.893066869821,347.786133739642,31.6771306028633,5.91497327239125e-09
-4.62937374500619e-16,0.534539830338984,NA,NA,NA,-0.119440507254033,0.294129899649959,-0.0776360888352432,NA,0.335898653124944,NA,7,-166.901902532437,347.803805064874,31.694801928096,5.86294077348409e-09
2.16021761213828e-16,NA,NA,NA,0.545766124097703,NA,-0.00846871598417166,-0.199783584839764,-0.269619887574714,NA,NA,6,-167.902740625786,347.805481251571,31.6964781147932,5.85802914030953e-09
